2023-10-01 13:29:48,639.BBQ_Temp_Producer.INFO ==================================================
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Today is 2023-10-01 at 01:29 PM
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Running on: nt Windows 10
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Python version:  3.11.3
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO Python path: C:\Users\wadej\OneDrive\Documents\streaming-05-smart-smoker\.venv
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO Working dir: C:\Users\wadej\OneDrive\Documents\streaming-05-smart-smoker
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO ==================================================
2023-10-01 13:37:18,712.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:55:45', '36.0') to Temp_Food2_Queue
2023-10-01 13:37:20,713.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:56:10', '241.9') to Smoker_Temp_Queue
2023-10-01 13:37:20,714.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:20,715.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:22,715.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:56:15', '241.9') to Smoker_Temp_Queue
2023-10-01 13:37:22,716.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:22,716.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:24,718.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:56:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:24,719.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:35', '40.6') to Temp_Food1_Queue
2023-10-01 13:37:24,719.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:26,721.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:56:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:26,722.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:40', '40.6') to Temp_Food1_Queue
2023-10-01 13:37:26,722.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:40', '36.4') to Temp_Food2_Queue
2023-10-01 13:37:28,724.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:56:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:28,724.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:28,725.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:56:45', '36.4') to Temp_Food2_Queue
2023-10-01 13:37:30,726.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:57:10', '242.1') to Smoker_Temp_Queue
2023-10-01 13:37:30,727.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:30,727.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:32,729.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:57:15', '242.1') to Smoker_Temp_Queue
2023-10-01 13:37:32,729.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:32,730.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:34,731.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:57:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:34,732.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:35', '41.4') to Temp_Food1_Queue
2023-10-01 13:37:34,732.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:36,733.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:57:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:36,733.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:40', '41.4') to Temp_Food1_Queue
2023-10-01 13:37:36,734.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:40', '36.7') to Temp_Food2_Queue
2023-10-01 13:37:38,735.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:57:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:38,736.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:38,736.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:57:45', '36.7') to Temp_Food2_Queue
2023-10-01 13:37:40,737.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:58:10', '240.4') to Smoker_Temp_Queue
2023-10-01 13:37:40,737.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:40,738.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:42,739.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:58:15', '240.4') to Smoker_Temp_Queue
2023-10-01 13:37:42,740.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:42,741.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:44,743.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:58:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:44,744.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:35', '42.2') to Temp_Food1_Queue
2023-10-01 13:37:44,744.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:46,745.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:58:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:46,746.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:40', '42.2') to Temp_Food1_Queue
2023-10-01 13:37:46,747.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:40', '37.1') to Temp_Food2_Queue
2023-10-01 13:37:48,748.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:58:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:48,748.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:48,748.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:58:45', '37.1') to Temp_Food2_Queue
2023-10-01 13:37:50,750.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:59:10', '240.2') to Smoker_Temp_Queue
2023-10-01 13:37:50,750.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:50,751.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:52,752.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:59:15', '240.2') to Smoker_Temp_Queue
2023-10-01 13:37:52,752.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:52,753.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:54,754.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:59:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:54,754.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:35', '43.1') to Temp_Food1_Queue
2023-10-01 13:37:54,755.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:37:56,756.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:59:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:56,756.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:40', '43.1') to Temp_Food1_Queue
2023-10-01 13:37:56,757.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:40', '37.6') to Temp_Food2_Queue
2023-10-01 13:37:58,759.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:59:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:37:58,760.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:37:58,761.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:59:45', '37.6') to Temp_Food2_Queue
2023-10-01 13:38:00,761.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:00:10', '240.1') to Smoker_Temp_Queue
2023-10-01 13:38:00,763.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:00,764.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:02,766.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:00:15', '240.1') to Smoker_Temp_Queue
2023-10-01 13:38:02,767.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:02,768.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:04,768.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:00:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:04,768.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:35', '44.1') to Temp_Food1_Queue
2023-10-01 13:38:04,768.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:06,771.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:00:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:06,771.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:40', '44.1') to Temp_Food1_Queue
2023-10-01 13:38:06,772.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:40', '38.0') to Temp_Food2_Queue
2023-10-01 13:38:08,774.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:00:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:08,775.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:08,776.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:00:45', '38.0') to Temp_Food2_Queue
2023-10-01 13:38:10,777.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:01:10', '239.8') to Smoker_Temp_Queue
2023-10-01 13:38:10,778.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:10,779.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:12,781.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:01:15', '239.8') to Smoker_Temp_Queue
2023-10-01 13:38:12,782.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:12,782.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:14,783.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:01:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:14,784.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:35', '45.1') to Temp_Food1_Queue
2023-10-01 13:38:14,785.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:16,786.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:01:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:16,788.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:40', '45.1') to Temp_Food1_Queue
2023-10-01 13:38:16,789.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:40', '38.5') to Temp_Food2_Queue
2023-10-01 13:38:18,790.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:01:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:18,792.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:18,792.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:01:45', '38.5') to Temp_Food2_Queue
2023-10-01 13:38:20,793.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:02:10', '239.9') to Smoker_Temp_Queue
2023-10-01 13:38:20,794.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:20,795.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:22,797.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:02:15', '239.9') to Smoker_Temp_Queue
2023-10-01 13:38:22,798.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:22,798.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:24,800.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:02:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:24,801.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:35', '46.0') to Temp_Food1_Queue
2023-10-01 13:38:24,801.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:26,802.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:02:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:26,803.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:40', '46.0') to Temp_Food1_Queue
2023-10-01 13:38:26,803.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:40', '39.2') to Temp_Food2_Queue
2023-10-01 13:38:28,805.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:02:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:28,806.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:28,807.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:02:45', '39.2') to Temp_Food2_Queue
2023-10-01 13:38:30,808.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:03:10', '240.4') to Smoker_Temp_Queue
2023-10-01 13:38:30,809.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:30,809.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:32,810.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:03:15', '240.4') to Smoker_Temp_Queue
2023-10-01 13:38:32,812.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:32,813.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:34,814.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:03:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:34,815.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:35', '47.1') to Temp_Food1_Queue
2023-10-01 13:38:34,816.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:36,817.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:03:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:36,818.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:40', '47.1') to Temp_Food1_Queue
2023-10-01 13:38:36,818.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:40', '39.8') to Temp_Food2_Queue
2023-10-01 13:38:38,819.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:03:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:38,821.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:38,821.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:03:45', '39.8') to Temp_Food2_Queue
2023-10-01 13:38:40,822.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:04:10', '240.8') to Smoker_Temp_Queue
2023-10-01 13:38:40,823.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:40,823.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:42,825.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:04:15', '240.8') to Smoker_Temp_Queue
2023-10-01 13:38:42,826.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:42,827.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:44,828.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:04:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:44,829.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:35', '48.2') to Temp_Food1_Queue
2023-10-01 13:38:44,829.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:46,830.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:04:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:46,830.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:40', '48.2') to Temp_Food1_Queue
2023-10-01 13:38:46,830.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:40', '40.4') to Temp_Food2_Queue
2023-10-01 13:38:48,832.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:04:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:48,833.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:48,833.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:04:45', '40.4') to Temp_Food2_Queue
2023-10-01 13:38:50,834.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:05:10', '241.3') to Smoker_Temp_Queue
2023-10-01 13:38:50,834.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:50,835.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:52,837.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:05:15', '241.3') to Smoker_Temp_Queue
2023-10-01 13:38:52,838.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:52,838.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:54,840.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:05:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:54,841.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:35', '49.4') to Temp_Food1_Queue
2023-10-01 13:38:54,842.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:38:56,844.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:05:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:56,845.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:40', '49.4') to Temp_Food1_Queue
2023-10-01 13:38:56,846.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:40', '41.1') to Temp_Food2_Queue
2023-10-01 13:38:58,846.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:05:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:38:58,847.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:38:58,847.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:05:45', '41.1') to Temp_Food2_Queue
2023-10-01 13:39:00,848.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:06:10', '241.7') to Smoker_Temp_Queue
2023-10-01 13:39:00,849.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:00,849.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:02,851.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:06:15', '241.7') to Smoker_Temp_Queue
2023-10-01 13:39:02,852.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:02,852.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:04,854.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:06:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:39:04,854.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:35', '50.5') to Temp_Food1_Queue
2023-10-01 13:39:04,855.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:06,856.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:06:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:39:06,857.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:40', '50.5') to Temp_Food1_Queue
2023-10-01 13:39:06,857.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:40', '41.9') to Temp_Food2_Queue
2023-10-01 13:39:08,858.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:06:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:39:08,859.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:08,859.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:06:45', '41.9') to Temp_Food2_Queue
2023-10-01 13:39:10,861.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:07:10', '242.3') to Smoker_Temp_Queue
2023-10-01 13:39:10,862.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:10,863.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:12,864.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:07:15', '242.3') to Smoker_Temp_Queue
2023-10-01 13:39:12,865.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:12,866.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:14,867.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:07:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:39:14,868.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:35', '51.8') to Temp_Food1_Queue
2023-10-01 13:39:14,869.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:35', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:16,870.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:07:40', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:39:16,872.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:40', '51.8') to Temp_Food1_Queue
2023-10-01 13:39:16,872.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:40', '42.7') to Temp_Food2_Queue
2023-10-01 13:39:18,873.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:07:45', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:39:18,873.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:45', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:18,875.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:07:45', '42.7') to Temp_Food2_Queue
2023-10-01 13:39:20,876.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:08:10', '243.4') to Smoker_Temp_Queue
2023-10-01 13:39:20,877.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:08:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:20,878.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:08:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:22,879.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:08:15', '243.4') to Smoker_Temp_Queue
2023-10-01 13:39:22,879.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:08:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:39:22,880.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:08:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:39:24,881.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 14:08:35', 'No Temperature') to Smoker_Temp_Queue
2023-10-01 13:39:24,882.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:08:35', '52.9') to Temp_Food1_Queue
2023-10-01 13:39:24,882.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 14:08:35', 'No Temperature') to Temp_Food2_Queue
